Id,Price
10594,170488.00574513976
13241,193523.86284468937
7032,144690.05665761913
4884,152014.37096514704
903,256151.69900474156
162,165017.11089518285
6566,251474.4948613034
8249,130246.07740214135
13106,185690.21344602818
256,127712.6967160207
7976,169070.74077013257
8575,149778.12327943082
7591,309038.9183667553
3204,238731.27692848258
15804,193924.0555053002
1525,338354.894580679
9038,201799.3250754039
13628,204524.94098733555
10016,200713.5363592866
10208,232678.58123089973
2008,192326.77877803435
13029,200071.15312117795
5099,127273.48612524688
9923,288547.74163745204
9461,157859.23466531807
11086,171298.00237882353
15057,276960.48768627946
10689,170107.80920504642
2053,226502.91869094502
16630,181843.15402012278
4985,168245.23003040103
13881,226490.38022764502
13225,185689.35362027425
5779,66089.53839755512
10262,172954.03621673145
10762,233898.82313049136
9513,202167.3605709178
11128,162254.84703520045
2074,296989.23124574707
933,213038.46777853768
2780,175466.94321349467
6594,108251.08687345462
15394,293775.59411749034
14863,117374.0060814441
6698,214208.40586453312
1611,226991.60101896516
174,201694.73122843725
5160,203455.26885385063
3295,349321.2670958263
4559,384914.35582056723
8254,175608.8884147198
10228,99181.66663466227
13924,136491.2530529797
15341,252242.9574813639
4353,186747.01715112757
4334,71428.13192078294
1872,149998.81151560237
7823,180546.68184395976
310,142155.30166989722
3704,244282.20981044695
11615,286632.31566927466
6605,254001.8558693043
3381,191005.7971126457
2143,140662.97828127514
3191,225842.21180297178
13980,128005.78695820137
15613,165886.00482199338
10943,315355.9622627609
9654,130123.67792291203
16053,398137.8019086566
14931,215734.88082730948
8299,232177.60393749096
2147,175493.92138299032
11567,347455.5347633589
5905,137226.28313693625
11160,112062.4302093755
8275,141834.81466619327
16398,286306.64525191614
11229,185265.99311123154
10309,163148.31360419744
7340,271037.1550829639
7653,145097.26983586943
272,217106.04102516096
9831,176095.48660817192
5016,145740.892202926
5968,81580.92387942667
796,250691.78390444204
12123,132598.8644063649
16629,189776.42562379033
2637,168646.7005105009
6194,228072.04672766448
6216,420781.2326386648
14346,190258.36479401012
6428,138442.71022560788
2891,240560.83354702563
84,176067.64727740534
9260,215985.051419004
15250,139433.14806777108
2348,190507.17057960632
10427,279023.25735000306
13230,245429.1478677584
1691,181465.5892706927
8803,132348.75483315636
5464,199250.38675451436
10559,114205.22596863793
16787,320925.9094258296
4278,160748.45480937266
6183,164895.90069762734
12775,171859.14038582455
10104,185768.96890480074
13663,177291.80871465147
9404,259151.94670809177
14724,226667.8526116615
10040,175794.1311959548
4646,190219.85916307312
4754,156273.3448513685
3310,214695.2663709721
2003,171196.04453255085
7312,200552.68365686998
10921,210666.57303676393
13419,281376.43983871245
10105,168623.00858996247
2196,371441.52079943946
12659,230043.2995320809
4380,220875.20196956088
10847,152234.49550529642
10805,269076.0551489934
8709,97702.40137421586
8319,178610.07164197517
2215,178383.59723591828
7000,197993.13493065865
7701,102996.26978779766
9678,194341.19642238398
14026,184120.29200534694
7971,180102.18189731316
13734,142665.76526095363
16483,188632.10886846014
6150,200151.46156506057
2931,283773.65936473693
5418,174770.30155608553
1662,498082.392833821
2441,216006.98014797736
669,141471.9806757049
7734,187247.2002748915
6010,268150.23831866
266,133860.20561255148
632,141234.1385735954
16221,107495.33278412998
11832,180791.82909990038
5035,131579.99309736482
37,118299.77692848897
6168,177863.37893288358
11757,176878.88005776855
8086,122105.2708833269
6529,235571.04476881638
15121,197586.94801391618
13904,141950.08235839766
3711,177204.4676830678
16563,127994.96173720702
14494,172439.47826018033
3006,217656.88061334204
15299,143594.89545845363
92,285499.4793691493
8066,176929.36474639366
16071,199933.4005129704
10662,133949.70961472776
3883,196896.84687118593
5511,123982.46887020911
2821,268374.6274181742
9570,205897.95015508786
4326,259008.0582216306
9251,233436.07867164168
9031,194670.4797597783
12689,190577.47508022503
16380,290907.9441502318
1053,210820.53653253938
4568,194577.38238922277
16140,110601.0979768053
14356,420364.174758802
8466,181262.75670567233
15652,140103.88856966223
3285,123405.06998186719
3198,167720.720820437
14088,451585.93407958833
2268,121036.63070011506
15472,214076.8011038542
1203,206478.51361345046
7157,343674.55176926986
6886,205247.25252409288
5083,217487.72518417545
7467,118342.31259317472
14068,217556.96789382346
2080,178739.7825876641
10865,159728.22933332843
13516,179000.19947640813
14150,209733.16910286725
7609,110228.914694096
2144,370249.9162561029
10357,213736.36971598855
2396,224646.81911555052
1526,247671.3313455198
10890,235563.3067406807
8638,468177.82475246757
6050,262710.71919866407
7639,109218.4997687996
10544,187187.02277190634
9577,230546.1523224271
13195,213440.5708595191
3484,218808.14662633932
16668,430870.4009058801
7171,184066.44090470765
8547,219417.93860012322
12735,204768.33537838818
9093,197518.46784983546
15323,309385.2075413076
14897,144024.66428672086
5135,141115.88763217407
5327,224311.2472288412
13133,281753.4331704555
1676,330315.36289083696
16296,279250.09838628693
1095,145486.61887697363
12528,155502.73527139792
7348,280218.70034494816
11663,167621.9806262772
1803,214817.39808916912
1510,224537.54526947334
16045,178340.94148487455
2900,145788.86108799768
3236,178292.36839322958
1318,270544.13577927055
14948,216890.6517848053
7840,311114.3501586659
15325,185493.51857212742
8700,174094.75998758574
15706,182107.638897221
14449,160944.0643159179
16117,180725.25903906472
4529,177333.8596384368
11199,192481.76475474075
4052,292795.6401119547
821,204408.44520211712
68,204177.21269990318
554,132352.27317095126
452,182825.9785672213
11394,292045.9516816048
11393,149009.92823718718
9535,167609.22810413403
4024,193728.03436499185
10069,209020.8751777983
12007,153869.22326129247
12368,424189.75904845103
1259,356597.05231831246
1124,325512.4788488543
3707,188736.69043301488
8767,169409.78609847094
1919,161543.4130627799
16741,159694.7945280174
6664,281415.6870949965
5688,381623.0498629101
7799,159948.1178281334
14843,343432.2308012327
7532,173654.68269990876
8133,156840.540837733
6264,325415.7194524383
4125,158332.54198740626
2410,168698.84989578318
13607,206617.35980332168
1716,262803.49927352206
1370,147497.19547606524
2273,335377.2449212737
15298,329506.6684412695
4284,248593.00976208795
12303,138302.69600422197
7808,134577.170242705
2203,143777.51619962679
7237,131558.37944387144
15864,149341.53355183566
2844,174416.5468757263
5729,165364.7745955165
11812,462233.7733734211
1779,146445.35826449053
6442,142504.43330677503
6160,217199.3841321656
8266,204250.25964947155
9903,156959.93937601094
2867,141899.1749471227
6998,178040.53472548447
13932,172397.8193675625
12587,168352.47342992775
3611,235189.07859024915
2646,286691.4651882423
1890,163387.9272999925
860,234074.35770577454
14187,202421.35855765667
12569,254919.99420381617
1276,73328.98176998258
12025,218066.80193079158
4890,311293.4641120005
14410,369009.1821629495
10352,294177.679042189
11407,182535.83070232358
10384,180846.14989947155
7622,274291.16294560296
12578,162767.1317264692
15820,167827.53402696736
563,205396.83260891266
15226,169883.18748164328
6396,213281.3915607868
6247,142919.85833773605
3339,157840.48845826916
10975,292875.01121404977
7475,107476.39657036708
11129,234651.38165549186
3051,259033.9536365921
10232,227707.61340721068
14106,183347.53564834167
5502,214263.19695198192
4558,71911.42799062534
4181,146918.4694046355
8426,128810.47806749013
6611,166285.32896361186
14641,142298.2988761441
15539,250578.6346062959
13119,152373.1840807136
11716,186669.7948658077
7316,253615.80856543465
7791,114072.04189740267
13034,283888.71249323955
1068,308362.3669282222
4060,149651.58892717308
10172,199780.27680560556
2591,181229.8111247048
12494,336154.2289808711
7828,382332.7080800409
15284,180261.83407886297
7947,172535.13905430236
16335,224554.7458412615
10234,335907.48905337945
2797,258846.78082153463
5341,252137.6536649467
3059,243063.6942205667
1559,72926.08141604379
15320,249295.63817839287
10284,369214.256668219
4134,218794.6603077252
4481,222926.40907165458
7222,174874.0576638444
4062,230173.18027670358
2192,198826.93372600974
9637,183336.97907311292
16236,173248.04514819832
4272,168871.77741914886
9406,291547.07808386575
14309,209510.6278878774
1946,315818.90619014675
16235,257591.92717575864
7146,168591.92298063973
16784,253171.04558590916
349,351764.224580222
6251,169213.81233321765
5128,330200.69347055466
11718,185060.99774062898
16721,73463.07391580782
12517,203873.1255518585
15961,205589.65995985217
9428,162248.83553970404
14541,156009.5562766804
10168,110657.38006465363
11270,164377.49754739963
13210,196171.2850141719
11518,168601.3298805053
12612,147560.6099888807
16352,110868.90621682972
9935,131033.81791772669
15521,292749.2066425334
11482,182805.9832743795
11443,170974.79098254154
9459,210706.06629005942
9218,177088.4338167012
854,131969.3266785968
5619,120665.64494135824
9208,182040.2090717228
4391,124904.26329003481
15207,169522.18826166537
7183,184451.50181468442
16442,214781.4908970882
7936,88309.01285366126
10606,398335.1362802189
4979,159658.36766633237
4854,284784.0400597732
16476,130462.99110301996
10516,165825.88078604298
16261,249243.30292970975
90,317925.2568896271
5433,188217.39988266607
14338,136508.50009394556
13487,206838.1222601967
8211,465090.9037701182
170,162660.14948585178
14051,99336.01410042828
10686,220672.71193512046
7595,305688.33567110775
6777,410347.5086288873
14661,174557.79052710178
13991,302415.5562510323
16795,172620.96093680122
2740,133664.92025296466
7368,401451.80187083734
2413,241103.60868193605
1852,469402.4952507666
15200,332192.2773459216
8467,336085.61416935327
16379,260118.1482901486
3375,185656.32307223766
5945,488092.91575875075
2641,175623.79807116053
2837,297259.6332370804
3498,223653.17754839358
10876,163230.94292599175
1285,215155.74274342076
9285,242017.49579128626
4015,343779.1764473635
2526,198106.5223739661
7814,182569.23457756743
7117,316447.1094471343
12359,126306.909081148
3303,285448.5100021227
13874,187046.5787580381
5484,184453.8517531479
15067,154238.99254783976
12639,207176.13568610794
3388,239740.42553669467
4256,202269.17098595202
15738,227929.02088286862
14049,162799.7130762685
15780,180037.2921539449
9564,181966.07731116287
11910,207843.23978629892
11315,202342.33593669094
1733,151828.89029272855
3910,280516.82829250285
7552,468152.28359289875
254,219077.0922401296
5222,218261.69379317912
8314,230603.59206421097
16743,302874.3061422603
10335,110749.7897484647
8226,266804.50347822317
12254,219192.2371908152
13152,207224.35060670896
15020,191606.25377057065
16349,213924.9739541734
11924,160534.21048699468
12543,189801.0247317655
14114,211008.48722370007
12318,252647.87482346932
15383,194113.729972881
6679,207759.64677598263
635,176302.441827627
15993,263614.6660790719
11375,193433.9321207282
11216,188547.2115250266
15401,219131.53733483644
11301,169168.9849668842
13804,266515.5075821749
10839,190634.0327572898
1588,345336.2064553359
3596,188408.96019831926
5816,179221.48646254523
8099,142303.709259394
6551,186004.6828317522
14075,473685.946653663
13431,204324.34384010182
9481,286731.2818147468
5295,148941.2907497847
15859,335319.53520778683
10634,365456.10599782725
444,204384.02937160715
11686,253536.57817198327
1213,201120.48398869426
13970,182836.64119283922
6849,380807.312493442
9911,290564.77915015403
5649,156711.12351430717
7184,261389.07253112987
5877,266227.37908597535
1655,404539.85705044074
15301,196231.25016078682
12389,252220.80045411014
5241,278712.9116106154
7048,162508.63449357514
10574,130537.25225419011
8593,170972.52176167007
4752,178978.71271841336
14663,189982.77401055105
10994,197792.62466900787
87,75912.01322356082
5132,126930.85533830665
6372,417092.85797767615
7411,272829.6665713046
3319,257721.1139042122
9355,130045.24331746237
5139,269382.7921470577
56,276785.8704804383
3249,179543.64035352916
5047,94092.55915049544
13238,316054.08389921836
2190,264218.84066571976
15599,174591.1858516194
6542,162148.28661325027
1968,182958.56824242856
5630,205897.5868321036
9157,211232.64780066986
789,183201.74061005565
1413,267088.21801766625
12514,276353.06687784987
13459,138589.6091278268
1345,251209.48103575557
4034,211963.65624580183
15169,147670.34372893634
6770,244886.51362258274
3334,177047.61464967867
12998,170844.2781944058
15870,238258.60602864122
1871,167247.52515463775
5770,151595.02705266039
13196,108047.04040588184
7633,203558.49031153257
10699,209710.3751837071
15470,201592.7646090132
1903,453174.81034551206
13860,247236.6159627878
7649,105099.47765224475
11043,181196.2751615129
2922,226242.18524362083
7538,436357.73531839147
9477,121834.2221861693
117,504917.1728394828
1457,242004.93169951573
7082,171678.41655674845
3053,259046.66241657292
12522,111481.83346349627
5744,496266.753077007
13566,361920.23783540464
1464,131302.12142166853
3852,109272.26932602371
9557,263924.630761724
14719,419606.9037454067
13978,129311.1249417144
3286,156950.86923747073
13019,363917.7860712922
1421,148707.04124168868
13502,178697.52507519966
14811,123816.14254028279
9297,289084.03063141386
7749,325868.6664587028
16555,140667.9370822997
14576,189644.50439992003
12766,159146.8093129632
4679,126462.56425755486
10033,195116.01657978696
11231,286890.69725597935
15112,146939.6221041953
10617,178747.90156193473
2175,177368.39435096073
16502,496528.6241414706
10106,191019.13691666088
12561,153354.65239173654
15907,309484.40287605196
8069,120767.749612785
8316,126890.91559442293
12343,245866.8787768044
12092,187903.45024926224
1527,170903.60697670173
10010,202694.35838768753
655,117185.54512172006
10549,118953.4064883726
3248,117015.30406520139
13499,314433.55001894676
14959,193634.41943065022
6070,158874.48060630148
11360,219745.46462971994
12102,203679.62662545728
11870,319880.4714444782
3713,143507.760170011
3230,150227.64544471225
7742,229388.51361477392
15092,341348.2874728427
8728,314001.02760942525
3386,146432.42651768064
9409,153398.16723857957
16545,274378.7018944451
3127,164354.09463740385
11344,178737.5903029621
2112,219689.67866543017
7310,213218.5187130329
6313,239961.18708588072
3681,425103.5574324832
5114,363512.8894469101
270,155620.46060958446
14350,177293.46496849964
12223,349044.66056206496
1066,158719.91905572813
16116,373789.41588085936
11410,468659.2779715487
4088,160253.754756841
5956,172405.94083714872
14669,148975.01791006402
13871,130468.4729752373
4126,249394.46725479196
12114,195478.33653584972
16607,169661.36456839743
4266,208966.53627906647
13518,196801.73853504614
11856,282653.40012844827
3885,242090.74901208733
8891,165908.88269430216
4964,175770.206507356
7696,146819.21327033537
6894,177035.95626745906
9766,174154.90190188822
4800,156898.60371057995
2840,186356.1605783777
4743,178136.35721659954
13562,465398.72091013624
8301,197946.07380684814
5405,163722.6983563911
1535,169553.4666040827
9073,127011.49772996959
1698,338913.6921789893
12262,234785.04901101557
6794,185048.95366489844
12701,190127.95569491945
8432,177054.22032262292
13540,142421.46171323647
8629,151213.79973550802
1440,180478.29588732723
8596,193540.40370686006
9575,261514.8670651346
14976,102022.38181021348
3149,240902.435377803
5157,171280.07005486728
10748,176774.55515237155
9719,351113.42079818825
6376,194108.38176074758
9733,178124.20058888022
4749,206202.06290485972
4994,407004.70793795295
538,210806.30102713604
5512,144308.17359620304
9778,122888.73945984898
9761,143520.03700348464
3174,423895.66096681706
13429,193979.95036638583
10467,71325.38827201148
14129,213821.65360405584
13608,204839.83947708257
11106,146150.8780422793
12048,175322.01231405613
1054,317738.46486123966
3582,153347.41675637246
1566,146250.96010612565
11529,143933.74945908436
11859,136862.81910210854
10582,143673.34775499237
14907,426050.5166393651
14039,154293.81712540652
10489,166609.74131173763
3331,322372.5113176204
10153,239226.8963518498
5271,145128.8445504448
11871,388920.7287829306
776,133387.13608024214
3994,154146.25435944216
9433,70125.21452671764
14275,137206.61879928148
8030,279497.2407832818
8169,247462.51457122632
8053,186147.8338997041
4822,229793.47593162392
13197,216637.64037263195
13634,291293.6614877691
8951,179153.1864850118
12176,264313.9043429533
15471,144546.17412832088
14962,175486.34074546568
12512,130953.4721034253
8697,489118.9177649231
7095,226455.2340066205
13639,193038.36898597213
16660,176619.0498973286
5848,141250.695350965
5386,191699.39770737226
10880,308703.96901426924
3954,180782.62738583933
13426,167670.89520179384
5966,208421.1229612725
16315,267874.3754702489
7455,183298.35693099693
11071,246449.69008579294
14740,217642.03224624362
16087,189571.44678658823
8931,250229.68269433425
15289,162304.5797704923
16089,260579.7122511629
12128,182563.39865995187
4724,213374.67731930412
8585,206350.19824298134
7188,233949.61827820353
5423,157447.42853654266
10488,202863.35060414646
5980,211633.67960152766
8376,244662.40897981747
12397,122768.80253497751
16496,241584.75095904566
4891,242757.48900621798
9710,143054.9967616231
6339,167791.96498499662
244,227504.27453677118
5002,236096.19609855925
5358,167013.2923859774
7636,157013.8363969676
9361,319936.2476863756
3601,117472.42863680497
15755,152697.73587495962
172,181328.25947418413
3037,339799.36900387384
577,255596.04138904208
3607,187584.3602150001
2515,115363.00026723003
10413,162332.7351311191
10511,199564.765521674
4637,430666.9155832398
12736,269758.0029699624
9534,234206.9329634692
11641,170639.4925560794
10419,273952.67415566073
15313,163682.5461690172
14915,189770.33790253696
12409,332665.00198194257
9405,124815.12290168183
14066,200211.66386359168
14108,195204.6346552671
11931,235595.83134182915
11464,292553.0172885206
926,150390.4736496481
11190,214950.802280126
10260,181147.2417130143
12712,184902.09144660388
1234,212329.7212546719
11608,103574.15210419276
3776,265248.9079076394
4881,199137.18030346438
10266,213031.00035064123
3262,249389.40329753194
3576,347730.3140990066
16604,411618.9468703016
8041,134795.0071980279
10691,235932.42340549894
8357,179979.95078191883
11661,148683.11311127574
4453,237355.97355481744
15936,214135.58145007983
8463,228730.6442694984
15770,241997.8650591945
466,171915.48135008267
14965,92201.6631544587
11227,172047.0534826512
9894,251141.29647039293
11746,201006.7184252188
4118,139011.29140439656
756,324783.4717035852
15589,172781.55265978002
109,366891.0920469796
5778,196722.68353123878
1731,73959.32832098153
3450,149239.93021226677
2961,183959.84764204844
222,177476.2186281431
11454,392511.30244413187
7339,183003.81395499792
12096,102490.99687964142
14074,182861.66795782483
4058,147623.64893634254
6603,249616.80982675747
3289,122634.01731183076
16681,228057.94468634273
8200,334684.9334261357
3343,230743.38421146807
7802,181668.55308526166
2082,317614.0829464564
217,271256.09628196695
1720,176820.03790120053
7224,244169.57276897295
6176,129694.34336381426
12571,257944.82997061274
16666,335893.68564015726
8908,202412.9339943039
6914,178028.53001340828
5428,180154.35914964936
381,184581.3682455013
3991,191645.76263970695
16365,292018.46714607434
1046,215675.95147473726
391,154192.50951416724
9212,329983.8427070139
3022,196312.6286309316
9961,119695.72020824628
6764,293153.89403581957
7720,173429.17596748794
4809,212430.8184960091
8877,317761.3972069891
7817,193727.0651716605
10614,115897.75721163128
5553,239543.82621348355
16488,135919.23984135783
11002,166167.39965955424
13592,259977.0159171695
15050,248146.73221434056
13553,250957.2898880464
9041,181751.27142300262
5461,449840.3132870146
16274,377381.3581767441
2138,133169.84445030204
6245,161065.09803580146
8245,194865.21312481232
6491,211145.29682590737
13218,203888.7390909933
13101,112330.77804463364
10462,141939.93701178578
4079,179970.08314335908
1506,520005.05714671157
14107,126991.6965007768
12215,284736.64195409324
11576,344768.97788360866
10567,230389.19261776938
12713,267230.0489638206
1468,448372.839278076
2549,277272.3103982313
4172,221768.7039071883
12380,232470.64763029403
3513,110721.22074254503
8165,249330.8332993894
1127,202032.56029249914
14601,398919.89578734996
15526,336290.61750996107
986,273932.00154830894
14968,210080.59983897093
9348,168882.47141909547
6317,270608.95867619815
7497,91958.26556781275
5079,313438.20248342096
528,175309.39358025213
10964,142159.40444531845
5812,325066.0597149252
11022,186403.5906590221
16251,134923.99021257128
5863,114195.65443596829
8664,215272.38527951326
5396,180381.98747548918
6917,259217.23510236517
12776,126924.77001372326
473,247025.867718153
13333,212895.78016691454
13023,185283.0449978933
7357,205519.76446667392
10955,401595.83999401674
11914,393986.33417848987
12535,172068.52859631617
11205,137162.24423569842
13209,201517.87823644723
16119,336392.93915276317
2174,232092.61340613983
4834,183748.41464882155
10151,186255.40162866254
5584,222262.4326443678
6672,205282.86524490186
12858,295410.3061977882
5106,177889.8452032177
8884,179181.3593085622
13766,175758.38088769675
12556,125986.72612499069
12910,217376.14299662237
6258,126824.32285270485
7100,223661.52316307797
1793,185835.8849781506
3335,188653.55620023387
12835,184998.37856481
10591,162662.4881743866
15707,294786.152031305
16389,164525.8230759753
7440,442703.1338017034
6293,179726.66736983065
3937,193122.33273629632
16527,217294.5784123022
5102,259981.69630186848
10734,314362.8304515213
7986,152893.7601403672
6495,81618.10746291144
9571,254292.89450805518
5131,208471.5979359459
10761,368630.99137833685
143,401375.3847482743
13829,164712.09491224078
13662,242923.32099229962
1771,149619.5888084564
5448,186633.43691648665
8594,154326.2706188559
12038,249893.65537181674
16471,162811.79267635703
16764,142643.63015135613
1282,171353.3349997702
15101,250677.40432217607
9473,138815.3651902642
2324,366975.49063662835
14448,233707.92550943512
6000,71379.41532811381
2077,129418.57438809896
12960,212432.14808217928
15837,201723.06301700964
8805,239073.15535895026
9987,221631.7004667704
1580,357282.79153492866
11089,127018.22432317995
10926,219781.93620173034
12773,436942.04063693434
6490,303186.26148971415
10858,129807.48660006069
2831,128258.96494545155
16326,145099.95632344586
371,205701.24106456203
8852,193180.69377269608
6713,255639.09502608617
4230,207372.86221367936
3639,215028.61382052547
3642,189170.12887179496
5149,196248.25710921778
2861,193647.29004759117
13300,74720.96998214256
2807,358419.54070875025
5919,100282.14761361777
12716,468320.90299763414
4271,237628.59109931855
16055,228815.18261084537
3747,215955.50873781956
5857,280492.91086741985
6884,328497.7115755561
16027,257902.14595249732
3512,321046.2968803982
5181,171328.11905093142
16732,271781.1919335556
1908,179788.97056617332
12082,162734.0716837996
7286,135938.81513430076
8216,137696.0312871824
6929,312095.1648624262
3950,288856.1962124726
12479,181852.62333661437
877,135771.247276712
1366,181798.98945737298
384,136874.06238058137
5767,198832.34074916242
6910,149461.47648381474
187,182252.02124695227
10164,221775.01881322995
8603,219062.4322888616
15834,210432.47625957575
3078,130021.05040086112
3479,260950.1561673156
6671,229942.91718831312
6078,167257.1812408149
16271,92956.9888262379
16191,142471.58530353344
11544,171979.78697397016
7781,197653.0082810952
14918,292644.6899436096
6238,194096.05255482235
12989,212601.2270085428
11907,219899.52055664483
9696,166197.29618198422
14084,389252.77383561025
3895,152389.05308802915
4367,204502.26778481685
8453,66530.18112288254
7638,340573.6363884187
8373,236918.0167131685
4674,195932.62559398796
15787,146638.6425290869
5903,263723.1121109728
13679,212076.24296597898
9018,255197.30245056946
15823,292567.29975444585
13289,142854.6347780067
9896,203825.87662641812
14436,199363.1815195641
5547,237887.27065483422
4048,398271.71970919473
16579,200035.86930741742
8550,223842.10512056362
9385,286443.43390410044
5242,166402.71041497932
31,217856.3911302607
6144,262908.8130627499
3990,200267.0874319763
2523,74127.27543566897
12608,252819.85281334003
7234,175914.60411067083
15264,210509.5040303973
9623,230287.34185789197
3161,341826.99408401625
7425,104133.41983905552
13021,242466.5637817112
4044,150742.6043215101
15411,243771.36451678813
979,306675.21509698575
5514,243605.93561150203
4817,178275.9937223108
2115,179559.27413144227
10571,259635.27593171212
8992,246001.98545797507
15546,190262.56138092102
11359,137739.67257872678
11972,182509.63375494865
12838,164519.80016287652
5948,128656.62557548551
422,342077.3771673322
4855,149522.14254983532
16197,116369.5821150394
8926,380000.82256486313
5703,175753.3943592097
8848,206347.19940899417
7039,315226.1579886822
3806,163423.15302223928
15154,216370.85738439017
13132,186330.0605695056
7438,189657.4124744898
4398,207081.49320589667
2440,193897.12507683094
3751,150791.99400880854
1476,179228.55849217335
2264,271612.89808119513
16444,170856.33529899863
10704,170397.80957307827
4033,143847.89166343908
4508,125315.97534388554
16290,239799.89590553753
10387,203190.13628750417
5457,149327.91954502885
4910,282620.27140034066
7451,196509.9570962188
10732,173822.7518277641
8015,113888.60418504017
6148,183438.09554847368
5892,235251.6303529435
7825,207603.72289355204
6851,213013.33291919035
6633,215445.51678709086
2139,283641.1957851529
10213,270346.34310131415
2830,218186.5124758674
13907,131769.96411380707
15897,358694.1265319078
8311,196365.84373704606
14230,222784.23070441082
3878,188521.32788508252
13732,177901.99723862924
12110,190267.36730944738
10675,397612.0710143554
12946,135300.2259581634
16754,213210.00747298167
4394,301536.753589514
16728,168528.08917648095
14378,343729.56104744377
9949,189166.19612985768
994,179171.58374253052
13258,150696.42945486348
5883,408370.6082950737
6933,330489.81996176403
13193,222019.8345701832
13286,170370.0278110673
13407,409125.98669308727
7512,120715.31645647492
7221,211375.61891242067
14428,175741.59246280754
1740,188108.2860231877
3,141649.6264172068
12952,234192.80949931906
11537,141896.19022448862
2558,140044.6816713654
14081,249226.54433288067
3517,231124.99777944252
7149,240781.74082121704
15777,117108.29150311876
8995,248287.6351692256
826,347219.6082823761
509,259649.920893861
14875,326022.9838319654
6591,175721.5659175607
11283,111076.50512071268
9897,233302.88917120264
14902,191395.08639352734
14291,155959.5694524302
3162,235919.06570283155
4206,199348.38105055885
11580,190119.15454017956
2007,209201.4533227574
14939,144677.611063735
13572,174595.23102234385
10720,153206.4026546694
